call_id,caller_id,agent_id,call_start_time,call_end_time,call_status
,489062,9760,22:49:56,08:56:19,DROPPED
,463648,7716,06:09:49,15:28:47,FAILED
,789081,1516,09:51:00,08:16:39,DROPPED
,202145,9134,04:01:59,16:31:38,DROPPED
,548782,5615,19:32:48,10:58:56,DROPPED
,925591,7615,12:02:44,02:01:34,FAILED
,829980,1184,18:41:35,08:44:53,COMPLETED
,146902,9821,14:22:55,10:59:29,DROPPED
,452242,3139,19:29:04,16:04:06,COMPLETED
,847778,3259,02:45:44,20:56:01,FAILED
,189199,5763,15:11:55,18:10:43,FAILED
,364228,8084,01:22:05,22:03:55,FAILED
,417419,8721,11:57:07,21:15:20,FAILED
,210601,7578,05:09:01,19:54:23,FAILED
,621889,7559,21:16:01,09:17:18,COMPLETED
,966924,7946,08:19:30,21:23:39,FAILED
,290226,1995,11:38:26,04:27:15,DROPPED
,645972,2081,12:37:03,22:27:58,FAILED
,733060,6829,15:02:37,11:27:10,DROPPED
,708411,1672,17:35:57,13:12:55,FAILED
,931141,2743,18:27:57,10:57:56,DROPPED
,174782,7251,07:58:15,17:21:16,DROPPED
,943746,3421,11:28:37,00:40:37,FAILED
,132855,4391,11:59:12,01:58:09,COMPLETED
,849512,7011,07:54:48,20:59:41,COMPLETED
,136750,2960,23:05:49,08:56:59,FAILED
,939906,7109,07:33:46,14:59:48,FAILED
,128520,9216,21:34:32,13:28:49,FAILED
,145094,1645,19:38:17,09:15:40,FAILED
,361244,8637,05:09:34,19:25:55,COMPLETED
,943297,2263,17:17:17,21:53:24,FAILED
,878535,4626,01:24:24,09:52:28,DROPPED
,145643,9518,01:26:26,02:09:34,FAILED
,836816,3430,12:11:04,03:25:38,COMPLETED
,332438,3688,14:19:14,20:15:15,COMPLETED
,928724,3089,03:58:52,19:58:45,FAILED
,403062,6630,22:33:26,21:51:13,DROPPED
,209116,5589,00:31:17,06:44:01,DROPPED
,167278,1803,23:26:05,19:51:19,FAILED
,388302,7077,08:26:04,09:12:04,COMPLETED
,118279,9464,22:17:17,00:47:08,FAILED
,230832,8480,21:34:32,13:14:47,COMPLETED
,222589,4381,16:47:10,10:05:54,DROPPED
,293304,9259,06:57:10,01:43:30,DROPPED
,587364,3979,05:14:34,12:35:38,FAILED
,291928,8389,16:53:53,01:45:38,DROPPED
,627254,5709,06:17:37,01:05:20,COMPLETED
,118638,6982,01:27:40,13:18:32,DROPPED
,632270,6708,01:09:22,04:38:51,DROPPED
,700154,4527,21:22:17,01:54:16,DROPPED
,371959,9966,05:38:23,04:16:17,COMPLETED
,411604,7803,15:49:38,04:46:54,FAILED
,961801,4102,08:44:37,21:21:24,DROPPED
,923824,7068,07:48:59,11:12:48,COMPLETED
,187142,9105,14:05:04,15:44:00,FAILED
,354433,1358,14:01:35,19:35:09,DROPPED
,797122,3419,16:46:30,14:03:28,FAILED
,628606,5409,20:04:20,16:21:34,COMPLETED
,252310,6116,02:04:00,10:41:29,DROPPED
,821809,1301,07:09:30,08:12:21,FAILED
,289038,5479,23:42:52,11:01:57,COMPLETED
,967304,8393,07:55:25,02:17:13,COMPLETED
,720956,6177,16:17:20,21:04:52,COMPLETED
,417026,7549,03:48:14,05:20:57,FAILED
,586187,5865,22:27:29,18:43:22,DROPPED
,470929,2741,11:18:49,04:06:48,FAILED
,840671,8092,03:24:03,23:44:24,FAILED
,491514,1143,23:18:39,20:17:11,FAILED
,240698,5437,23:16:38,02:26:16,COMPLETED
,317021,5717,14:06:36,15:24:09,COMPLETED
,888467,7112,17:16:17,05:22:22,DROPPED
,583990,9740,01:23:24,23:36:42,FAILED
,447465,9268,23:20:55,03:15:38,COMPLETED
,957954,8212,15:19:03,19:33:52,COMPLETED
,612596,2352,14:23:55,07:25:56,COMPLETED
,998511,3810,08:44:21,01:59:32,COMPLETED
,221747,8382,11:28:22,06:27:32,COMPLETED
,378297,1878,05:15:49,13:16:20,COMPLETED
,714081,3125,07:18:18,06:31:53,COMPLETED
,569995,2667,13:20:21,15:29:51,DROPPED
,939303,5612,12:56:02,19:03:54,COMPLETED
,804304,9058,12:59:47,08:16:55,COMPLETED
,659906,4737,18:48:42,04:27:06,COMPLETED
,102548,2635,18:18:53,18:32:40,COMPLETED
,543007,7814,04:18:43,09:52:05,DROPPED
,619344,3653,07:57:26,04:36:25,FAILED
,628178,4332,06:14:07,22:50:59,DROPPED
,977656,2363,02:22:45,16:06:17,DROPPED
,897365,4296,22:10:11,03:28:47,DROPPED
,705423,8070,04:16:20,23:29:40,COMPLETED
,997103,4261,15:49:51,05:36:09,COMPLETED
,808567,2317,07:36:50,10:46:17,COMPLETED
,183103,6717,19:30:43,00:56:04,COMPLETED
,637438,8214,02:52:49,04:58:22,COMPLETED
,355840,1575,20:26:58,20:33:37,COMPLETED
,159290,4312,21:53:22,20:01:41,DROPPED
,856185,5370,21:39:24,22:48:49,FAILED
,718614,2009,13:15:04,00:44:15,DROPPED
,267771,3799,09:37:03,09:29:21,COMPLETED
,126005,5919,19:14:10,12:49:25,COMPLETED
,236597,5157,00:38:28,14:37:05,FAILED
,958130,6710,21:23:44,12:19:03,COMPLETED
,357185,7859,11:55:50,23:20:10,FAILED
,767809,4845,23:05:54,18:20:28,FAILED
,352274,8931,18:42:04,21:55:19,COMPLETED
,741121,7556,19:27:56,13:30:40,FAILED
,416634,6062,05:57:54,01:08:31,COMPLETED
,642524,4720,02:29:48,11:49:33,FAILED
,426375,5197,00:15:26,15:07:02,FAILED
,894048,6651,17:20:44,14:02:53,FAILED
,328418,9793,08:36:35,04:09:33,FAILED
,119169,6267,23:42:15,11:46:09,FAILED
,575897,2885,22:10:20,02:50:39,COMPLETED
,144516,4019,12:09:30,10:54:15,COMPLETED
,643994,9896,05:31:51,04:23:26,DROPPED
,641315,4574,14:24:17,21:42:45,FAILED
,920079,9919,16:22:38,03:25:05,DROPPED
,895545,7249,08:02:41,22:47:26,FAILED
,250203,9910,01:14:29,10:40:22,DROPPED
,749103,1986,01:36:07,04:53:22,COMPLETED
,909763,4813,01:03:13,23:34:29,COMPLETED
,828329,2182,00:32:28,12:36:20,FAILED
,400304,1012,05:24:38,13:20:40,FAILED
,245475,2069,02:55:18,00:20:34,DROPPED
,577925,2638,18:52:59,00:39:41,FAILED
,443676,1525,19:01:26,18:17:08,DROPPED
,826306,3478,15:38:04,01:47:22,COMPLETED
,945678,5297,07:42:58,03:07:29,DROPPED
,910283,1202,03:02:44,16:16:40,COMPLETED
,879972,1990,00:19:35,08:53:45,COMPLETED
,779969,4670,13:20:43,03:44:52,FAILED
,262966,9333,10:45:34,20:44:07,DROPPED
,693255,5903,00:30:00,12:13:48,FAILED
,807993,1986,17:07:21,00:08:47,COMPLETED
,427391,2347,19:49:40,03:58:17,COMPLETED
,833723,4930,14:22:10,01:32:58,COMPLETED
,523254,9658,23:47:51,16:55:14,FAILED
,583398,4098,10:17:12,00:19:19,DROPPED
,260816,9970,00:15:44,15:24:29,FAILED
,690595,3239,07:59:15,00:37:01,COMPLETED
,888824,6217,18:00:22,01:24:28,DROPPED
,857322,1438,01:13:07,15:29:49,FAILED
,160117,4225,20:02:19,19:45:56,FAILED
,639076,7046,19:17:29,09:45:47,COMPLETED
,687777,3942,00:01:18,22:30:35,DROPPED
,902204,2043,02:33:49,05:07:36,FAILED
,696200,2707,11:26:02,10:20:10,DROPPED
,722025,7861,16:12:47,08:14:37,COMPLETED
,333183,9416,15:43:26,09:01:46,FAILED
,303727,2187,19:14:18,08:52:43,DROPPED
,858933,9838,08:29:57,08:40:44,COMPLETED
,854421,8472,21:30:55,14:02:56,FAILED
,283212,7149,13:01:51,16:27:51,DROPPED
,313857,2863,23:05:07,16:16:07,COMPLETED
,208204,8242,14:11:10,02:43:23,COMPLETED
,711639,8542,13:48:45,05:48:08,COMPLETED
,515593,2328,06:44:49,11:01:58,FAILED
,693336,7305,23:46:56,11:12:35,COMPLETED
,243271,2299,04:49:52,03:32:58,COMPLETED
,214171,8202,15:32:51,06:18:57,COMPLETED
,270002,2840,00:59:58,22:37:51,DROPPED
,833857,3346,23:33:49,02:16:28,FAILED
,370383,2981,00:28:08,11:49:31,FAILED
,223166,2203,07:39:59,10:06:01,FAILED
,999732,6982,17:37:35,23:43:14,COMPLETED
,758896,1886,12:22:13,22:18:20,FAILED
,566485,8580,01:41:41,23:35:08,DROPPED
,199318,7686,03:34:03,03:54:46,FAILED
,843792,1731,18:56:45,05:41:52,COMPLETED
,114624,9717,21:58:02,08:08:14,DROPPED
,496184,8334,03:48:24,15:59:08,DROPPED
,807964,5237,08:34:22,20:23:54,FAILED
,734911,9638,09:56:35,22:56:48,DROPPED
,949860,2667,19:40:47,07:38:17,COMPLETED
,287644,2167,00:36:34,07:01:01,COMPLETED
,313000,7895,09:55:19,05:59:29,FAILED
,276684,4090,11:33:44,22:12:12,FAILED
,490770,4880,22:13:57,14:07:46,COMPLETED
,910654,5492,13:41:35,23:55:27,COMPLETED
,303826,3354,03:11:31,01:20:31,FAILED
,147935,8638,22:47:55,17:52:47,COMPLETED
,489255,3918,12:55:30,20:15:15,DROPPED
,136215,1779,21:56:45,10:45:35,COMPLETED
,474158,4201,08:26:32,07:08:25,FAILED
,554717,9594,03:03:02,00:48:46,FAILED
,140679,1706,07:45:35,15:00:25,DROPPED
,749440,8383,21:19:05,03:01:47,FAILED
,383111,8803,17:20:47,16:47:43,COMPLETED
,441103,3724,19:08:04,15:30:57,DROPPED
,806315,6239,05:01:57,14:59:19,FAILED
,802865,3357,17:28:15,12:13:14,DROPPED
,688664,5656,15:50:22,01:10:34,DROPPED
,882150,7130,14:15:36,04:42:25,FAILED
,409860,7447,08:33:16,18:33:56,COMPLETED
,598983,1296,20:43:37,04:29:24,DROPPED
,695483,2782,11:18:00,06:42:59,COMPLETED
,446227,7566,19:58:18,23:54:02,COMPLETED
,479419,8551,22:44:28,14:41:20,COMPLETED
,308637,1294,09:42:00,14:43:56,FAILED
,788195,6271,06:33:29,11:14:37,DROPPED
,228656,6700,11:39:07,11:36:23,COMPLETED
,888104,8059,12:59:40,00:41:35,COMPLETED
,690926,5901,07:48:51,23:41:10,DROPPED
,277330,2685,19:26:57,16:49:29,DROPPED
,131734,4813,18:33:54,07:25:26,DROPPED
,375197,9411,01:01:49,07:14:24,DROPPED
,380105,2677,19:36:02,18:01:58,COMPLETED
,282831,5942,13:47:37,22:30:58,DROPPED
,627762,5543,02:52:42,08:15:12,FAILED
,126982,1001,20:04:28,02:51:49,DROPPED
,510589,4566,11:57:13,07:08:38,FAILED
,457977,3106,18:28:39,05:59:30,COMPLETED
,451356,5536,08:19:12,19:33:19,FAILED
,288027,5079,08:58:02,01:19:41,COMPLETED
,563358,7750,11:52:51,17:11:38,COMPLETED
,229255,2210,06:30:49,09:04:39,COMPLETED
,126764,9116,22:53:03,15:27:38,DROPPED
,202313,9002,13:15:43,14:51:34,FAILED
,608574,2535,10:40:01,23:06:54,DROPPED
,248816,7057,08:55:27,04:12:13,COMPLETED
,452404,7849,22:15:04,11:38:09,FAILED
,765879,5971,22:33:08,10:41:02,DROPPED
,608205,7538,05:30:40,11:43:32,COMPLETED
,403198,4668,10:02:48,02:04:00,FAILED
,874385,9566,11:27:31,00:02:35,DROPPED
,681795,4260,09:39:48,04:41:17,COMPLETED
,912030,3451,17:44:01,07:35:25,FAILED
,370383,4584,07:36:14,18:50:30,DROPPED
,548398,3330,15:55:30,02:32:53,COMPLETED
,352791,2354,15:40:44,00:24:45,COMPLETED
,135864,7970,21:54:51,15:49:03,COMPLETED
,272436,3870,22:27:13,08:05:03,COMPLETED
,727948,7972,18:10:14,23:35:19,FAILED
,296965,2597,11:21:13,13:27:57,DROPPED
,276069,6811,08:21:09,23:14:51,FAILED
,294267,5211,19:03:50,05:41:53,COMPLETED
,134262,9837,12:50:26,00:37:56,FAILED
,257113,3884,18:55:05,11:36:29,FAILED
,309578,3944,17:40:32,00:07:37,DROPPED
,382581,6952,03:01:16,05:03:51,COMPLETED
,474817,7980,17:40:10,23:52:41,DROPPED
,338908,7841,14:07:42,23:12:23,FAILED
,392980,7777,19:44:41,04:23:33,FAILED
,194403,3153,16:14:36,23:02:25,FAILED
,815868,7282,23:02:38,16:50:17,DROPPED
,789936,4750,19:10:16,10:44:51,COMPLETED
,786115,9994,19:48:30,02:42:58,FAILED
,415161,3852,16:05:23,18:30:52,FAILED
,265982,6087,20:16:34,16:15:38,COMPLETED
,875721,7576,00:59:39,06:14:36,COMPLETED
,816743,2965,11:29:04,05:12:56,COMPLETED
,745385,9776,05:57:51,07:05:29,DROPPED
,577625,1399,11:58:43,13:52:31,FAILED
,747934,2125,20:14:03,02:43:40,FAILED
,991702,4522,17:01:07,00:35:48,FAILED
,867603,2316,20:17:29,17:12:18,COMPLETED
,267449,3259,00:18:33,23:44:44,DROPPED
,678841,2709,08:34:12,04:31:06,FAILED
,803576,7382,14:41:44,01:50:57,DROPPED
,911936,4955,16:33:13,20:20:35,FAILED
,420693,2242,02:17:50,11:19:55,FAILED
,337335,7122,21:06:41,03:49:58,FAILED
,422103,7300,01:47:42,23:14:26,COMPLETED
,780506,1593,16:20:34,12:49:30,DROPPED
,814744,1272,18:40:33,06:16:06,COMPLETED
,764260,1451,07:51:58,03:51:36,COMPLETED
,699496,7991,01:28:38,04:32:16,DROPPED
,506500,4204,18:24:09,15:25:54,FAILED
,111197,7991,16:26:23,07:16:52,FAILED
,837037,6890,10:19:30,20:22:53,COMPLETED
,190746,7889,23:20:53,16:54:32,DROPPED
,874845,5427,14:24:33,20:55:53,COMPLETED
,199979,3807,13:34:31,07:18:02,COMPLETED
,450918,6614,17:49:35,09:43:06,DROPPED
,529815,1451,04:59:56,15:33:42,FAILED
,845323,7149,03:55:34,11:34:17,COMPLETED
,141843,4665,23:07:20,08:40:32,COMPLETED
,709779,4536,10:26:48,04:49:31,COMPLETED
,646467,9014,21:31:24,13:15:28,COMPLETED
,374527,7531,08:01:38,13:15:51,DROPPED
,891171,6918,23:59:13,06:23:33,COMPLETED
,983896,8096,11:07:20,21:10:07,COMPLETED
,845772,2698,20:07:45,18:24:46,DROPPED
,711977,9409,07:54:08,14:02:28,FAILED
,542646,7136,06:33:14,13:17:14,FAILED
,527203,7451,16:31:53,19:28:26,FAILED
,111592,6980,19:21:53,12:01:22,FAILED
,559286,7064,13:13:01,08:05:58,COMPLETED
,693992,7187,08:06:30,05:54:29,COMPLETED
,443776,1115,20:43:55,03:00:01,COMPLETED
,838668,8342,16:48:14,09:35:06,DROPPED
,132134,5014,19:58:59,08:26:31,DROPPED
,602009,9528,23:57:45,03:19:46,COMPLETED
,542839,7057,23:21:30,18:34:47,FAILED
,732122,4015,23:03:47,16:54:37,DROPPED
,794820,6399,22:36:30,06:58:38,FAILED
,844149,9213,04:05:13,01:07:10,COMPLETED
,994835,8709,16:56:03,00:33:43,DROPPED
,933499,5468,11:59:18,20:53:42,FAILED
,933014,2431,16:49:04,14:21:15,DROPPED
,737948,8396,15:12:33,19:30:17,FAILED
,245963,3864,17:26:06,11:06:35,FAILED
,504037,6509,05:12:26,07:05:57,COMPLETED
,108802,4234,10:56:40,04:04:32,FAILED
,527472,8161,17:22:05,15:09:31,COMPLETED
,498366,9073,19:49:02,07:05:14,COMPLETED
,898537,8171,22:24:49,03:23:09,COMPLETED
,982934,3914,01:40:31,02:35:56,COMPLETED
,734216,9528,00:29:53,09:33:22,DROPPED
,848350,9171,08:01:31,04:42:18,DROPPED
,553242,8742,11:13:16,02:22:29,COMPLETED
,897513,6446,22:23:49,03:36:28,FAILED
,157194,7065,20:52:45,15:20:54,DROPPED
,246758,4424,12:14:02,11:04:58,FAILED
,138418,8335,05:20:07,22:22:52,COMPLETED
,635843,4023,05:58:18,14:35:29,FAILED
,831043,4045,15:52:15,00:06:15,COMPLETED
,650002,3576,21:29:23,18:02:42,DROPPED
,571822,5248,05:43:42,02:52:31,DROPPED
,779207,4433,11:43:27,21:11:57,DROPPED
,177383,7529,18:19:58,03:51:40,FAILED
,850235,6229,09:05:12,02:12:00,FAILED
,490015,6963,03:39:18,20:55:00,FAILED
,697254,4868,18:53:25,02:43:02,DROPPED
,109325,5952,22:53:30,17:55:42,COMPLETED
,659559,2203,03:25:38,02:33:20,COMPLETED
,577663,9168,16:02:02,19:27:44,FAILED
,422725,8585,11:31:57,16:17:54,FAILED
,310573,8197,15:57:47,07:06:15,COMPLETED
,563279,9717,02:02:24,11:49:29,DROPPED
,133706,1506,21:19:53,14:10:45,FAILED
,203931,2330,01:33:15,16:09:44,COMPLETED
,506258,5576,04:44:12,15:39:04,FAILED
,203651,7181,09:17:47,11:57:28,FAILED
,198464,3332,21:23:13,06:53:56,FAILED
,951477,6749,15:26:00,13:46:21,FAILED
,405385,8409,01:29:45,06:20:06,FAILED
,891152,1386,07:05:34,05:12:06,FAILED
,734300,2215,22:07:01,19:32:01,COMPLETED
,785407,9529,22:23:20,13:48:35,COMPLETED
,347610,9848,03:38:44,20:03:17,DROPPED
,515744,4682,00:25:45,22:21:16,FAILED
,239691,6872,00:39:41,00:35:54,FAILED
,222617,8103,08:01:51,02:31:12,DROPPED
,654282,6540,23:25:34,17:20:01,FAILED
,625031,6128,06:01:48,15:38:09,FAILED
,562910,4701,05:18:57,17:51:40,COMPLETED
,341161,3413,01:16:21,12:48:06,DROPPED
,252201,3962,11:54:48,17:51:45,COMPLETED
,336769,2231,02:17:20,21:58:51,DROPPED
,794645,1042,02:51:57,20:04:43,DROPPED
,794368,6107,08:30:59,03:06:06,DROPPED
,788618,6287,20:41:37,11:49:42,COMPLETED
,487498,6805,06:08:42,12:05:21,COMPLETED
,850282,6658,18:04:19,15:42:13,FAILED
,544177,8730,21:22:31,20:23:20,COMPLETED
,841149,3558,21:52:53,01:55:44,COMPLETED
,942328,1696,06:04:04,02:31:35,DROPPED
,661274,4188,18:47:04,16:00:00,FAILED
,102723,1946,21:39:45,02:41:19,COMPLETED
,891977,6055,05:07:16,01:45:26,FAILED
,793586,7977,02:04:52,14:11:31,COMPLETED
,971484,6328,08:13:45,18:37:44,COMPLETED
,719841,7669,01:43:11,14:18:31,COMPLETED
,335508,4622,10:02:50,19:43:13,FAILED
,175664,1291,03:35:17,22:15:39,FAILED
,263587,5448,09:00:12,06:06:09,COMPLETED
,370476,2293,22:11:25,20:45:52,FAILED
,264977,3481,17:02:08,01:19:11,COMPLETED
,320930,9966,02:03:37,15:30:49,COMPLETED
,997735,6894,17:54:01,06:24:48,COMPLETED
,733023,6917,11:32:04,04:55:38,DROPPED
,777755,9553,16:15:22,02:06:49,DROPPED
,655787,5347,21:10:13,12:21:23,DROPPED
,631552,8456,03:51:34,21:51:40,DROPPED
,859422,9502,15:39:02,10:31:57,COMPLETED
,669050,8893,22:06:01,03:12:47,COMPLETED
,846129,4148,15:38:30,05:37:55,FAILED
,946643,6654,18:20:24,21:01:49,COMPLETED
,167522,9640,21:07:44,11:37:12,DROPPED
,464418,9994,05:56:12,07:45:44,COMPLETED
,835635,5671,03:31:57,15:21:15,FAILED
,501781,6592,07:58:55,14:33:30,COMPLETED
,695855,7343,14:12:35,17:10:03,FAILED
,328746,7993,04:23:33,08:51:44,FAILED
,621163,6739,03:53:28,14:27:56,COMPLETED
,781044,9882,02:09:48,15:07:08,DROPPED
,681344,9497,06:55:02,18:56:14,FAILED
,300024,9704,15:36:51,09:18:54,COMPLETED
,137886,3364,20:45:49,05:16:41,COMPLETED
,593638,6845,10:07:02,22:33:42,COMPLETED
,133170,1605,10:33:20,16:39:23,FAILED
,506136,2937,21:48:47,13:37:59,DROPPED
,815084,1035,22:18:35,01:52:37,FAILED
,428492,4503,13:37:45,15:33:45,COMPLETED
,159650,1284,08:26:30,01:41:11,DROPPED
,386859,3118,03:12:05,00:02:28,DROPPED
,154309,7345,09:06:15,20:24:13,COMPLETED
,224798,5318,05:19:20,08:30:24,DROPPED
,949376,1052,23:36:07,10:16:48,COMPLETED
,993178,8012,19:06:45,05:03:15,DROPPED
,548118,6270,02:47:27,02:14:31,FAILED
,669442,8946,02:52:46,03:04:22,FAILED
,264703,4127,08:32:32,05:38:18,DROPPED
,576328,2774,15:53:17,21:24:51,COMPLETED
,527427,9857,10:32:23,10:28:33,FAILED
,770561,4837,16:17:27,11:43:25,DROPPED
,217946,5704,20:51:12,01:15:05,FAILED
,389418,1134,12:32:29,11:34:08,DROPPED
,662449,3943,01:40:01,10:07:16,COMPLETED
,833799,1774,00:30:39,07:00:13,FAILED
,526893,5668,06:48:10,09:18:16,COMPLETED
,147312,6616,02:48:25,06:09:23,DROPPED
,302498,5513,18:06:32,19:11:58,FAILED
,275823,4580,11:09:22,12:32:13,COMPLETED
,743113,4200,10:54:43,01:38:36,FAILED
,258603,9216,19:18:37,14:18:01,COMPLETED
,215899,2073,15:27:37,00:15:37,DROPPED
,118823,4837,22:12:00,06:52:53,COMPLETED
,441633,2317,15:24:21,13:06:16,FAILED
,715132,8302,08:06:46,12:48:32,COMPLETED
,310627,2934,21:35:02,14:42:37,DROPPED
,302934,6497,14:56:30,12:11:45,FAILED
,327430,6855,17:36:33,10:22:59,COMPLETED
,597983,1915,10:29:00,04:06:09,FAILED
,430051,2591,20:40:45,00:01:21,FAILED
,789850,1978,10:22:59,01:37:11,DROPPED
,141868,8128,20:27:12,18:36:35,COMPLETED
,985250,5694,20:16:28,09:30:54,DROPPED
,127817,3122,16:14:20,13:54:25,FAILED
,376217,1855,16:16:29,06:22:12,COMPLETED
,384429,8520,22:18:54,23:41:21,FAILED
,364125,5479,21:32:41,08:48:06,COMPLETED
,305819,4631,07:21:00,05:37:34,DROPPED
,236207,3461,10:02:31,04:11:44,DROPPED
,857834,6028,07:28:52,14:33:49,DROPPED
,968431,1826,09:53:33,06:31:00,DROPPED
,563601,5989,19:33:52,22:39:55,COMPLETED
,611300,8578,20:17:51,08:26:57,DROPPED
,495520,4516,03:02:16,00:29:37,COMPLETED
,729146,3817,08:12:10,09:52:17,COMPLETED
,106432,4198,14:57:20,04:33:24,FAILED
,489873,7421,07:06:56,10:10:15,COMPLETED
,577040,6750,19:24:48,17:52:00,DROPPED
,649472,6193,13:57:42,04:05:33,FAILED
,744980,5715,23:27:27,11:38:29,COMPLETED
,988656,1103,02:09:44,18:40:03,DROPPED
,514737,3943,12:15:21,15:08:15,COMPLETED
,352073,7944,19:09:26,00:43:18,DROPPED
,990959,5980,04:17:18,20:31:48,DROPPED
,767994,3974,13:47:39,03:46:46,FAILED
,601319,7077,14:57:18,04:26:15,COMPLETED
,301074,3936,12:24:12,12:08:57,FAILED
,644004,8429,22:14:20,01:42:04,DROPPED
,532473,9637,15:17:50,00:48:15,DROPPED
,670085,7186,20:22:35,19:28:10,COMPLETED
,123081,5316,08:53:26,00:07:29,FAILED
,163836,3773,20:23:11,21:11:35,DROPPED
,285976,6776,15:30:59,10:25:44,FAILED
,729646,4417,04:14:05,03:21:13,COMPLETED
,416140,9863,09:01:29,16:49:12,FAILED
,755818,8768,13:35:19,07:33:12,FAILED
,537117,9094,12:43:53,13:28:54,FAILED
,160286,3541,15:33:04,22:19:45,DROPPED
,338200,7962,02:32:36,22:10:58,COMPLETED
,127016,3808,15:39:02,09:12:34,DROPPED
,431722,8571,01:30:02,04:46:41,FAILED
,961274,7894,17:11:15,14:58:23,DROPPED
,145028,7088,07:21:45,19:22:05,COMPLETED
,998857,6249,21:28:35,23:29:45,COMPLETED
,547675,3095,00:17:13,03:58:31,FAILED
,988007,8654,08:16:06,08:25:53,COMPLETED
,701082,1563,00:52:19,09:28:12,DROPPED
,841532,3510,17:02:50,07:05:17,FAILED
,129711,6126,18:14:20,09:46:28,COMPLETED
,452868,5384,06:31:25,20:26:11,COMPLETED
,103566,8553,02:43:19,12:10:25,DROPPED
,261830,4924,12:15:51,11:31:38,FAILED
,396792,8619,00:11:07,09:27:06,FAILED
,644028,6352,15:52:20,02:08:39,DROPPED
,655018,3511,21:55:58,02:12:44,COMPLETED
,895024,3712,22:12:19,09:48:36,FAILED
,580334,7698,09:34:59,00:59:18,FAILED
,806109,3113,23:18:46,01:31:20,COMPLETED
,750426,9218,08:28:58,12:47:46,DROPPED
,296307,3275,21:44:18,20:01:22,DROPPED
,597971,7722,20:12:51,21:55:40,FAILED
,909603,2854,15:40:03,18:49:05,COMPLETED
,388562,2322,08:05:47,20:26:32,DROPPED
,100727,3624,18:49:09,02:24:00,FAILED
,680177,6614,08:24:00,14:09:05,COMPLETED
,363045,3403,09:33:47,12:32:41,DROPPED
,946961,5008,02:47:12,14:25:57,DROPPED
,407101,7260,02:53:12,04:56:59,DROPPED
,499584,1514,22:20:39,19:33:30,FAILED
,366775,7646,18:37:19,11:52:33,DROPPED
,885906,4442,14:05:14,23:02:59,FAILED
,259976,8250,03:25:55,09:24:25,DROPPED
,997750,8690,18:13:07,17:55:54,DROPPED
,532981,5333,07:36:43,17:02:45,FAILED
,378018,9613,18:11:50,21:10:33,COMPLETED
,526018,5084,10:53:25,07:30:18,FAILED
,793934,2226,11:36:02,14:40:47,DROPPED
,172548,9836,19:46:14,08:26:41,DROPPED
,667129,5630,13:34:08,01:29:19,FAILED
,105047,6780,03:29:50,10:16:22,DROPPED
,951818,7624,10:01:13,15:45:27,COMPLETED
,432847,1553,20:52:00,22:21:38,COMPLETED
,233414,8259,08:32:30,14:34:15,COMPLETED
,945629,6584,02:07:23,04:34:35,FAILED
,138084,5318,10:24:13,22:46:32,FAILED
,321218,9145,16:21:00,13:25:37,COMPLETED
,327688,9564,21:44:32,05:54:02,COMPLETED
,885587,4942,03:51:33,06:00:26,COMPLETED
,555411,4232,06:53:44,18:08:19,DROPPED
,889721,2453,09:07:19,19:40:12,FAILED
,211741,4884,15:39:44,18:06:52,DROPPED
,478353,8259,18:53:42,00:18:54,DROPPED
,960033,8015,07:45:55,14:34:37,COMPLETED
,544119,1380,03:37:21,16:54:25,DROPPED
,208160,9374,20:00:48,16:36:57,DROPPED
,140251,6616,03:16:02,19:07:51,COMPLETED
,353339,9449,00:36:08,03:50:25,DROPPED
,669574,2284,17:45:36,20:34:14,DROPPED
,550139,1167,05:27:47,06:23:18,FAILED
,306766,2216,20:56:39,20:09:14,COMPLETED
,827533,3446,20:03:40,07:57:31,FAILED
,304556,1347,23:51:53,04:23:25,COMPLETED
,253749,2286,22:37:28,22:18:27,COMPLETED
,983231,1283,12:37:20,18:53:36,FAILED
,779665,8205,05:39:20,11:30:55,DROPPED
,521591,4305,23:04:57,13:10:00,FAILED
,763569,5936,20:34:37,08:36:57,COMPLETED
,732803,4503,18:31:18,13:46:21,FAILED
,800465,2423,06:12:11,14:10:51,COMPLETED
,296001,4111,22:27:18,10:54:01,DROPPED
,260188,5823,19:39:44,09:15:30,DROPPED
,548554,5972,22:49:31,01:58:30,DROPPED
,319170,5311,21:36:20,15:23:55,DROPPED
,908469,4346,14:37:31,20:55:28,DROPPED
,919031,7540,18:28:22,20:07:14,COMPLETED
,249864,5801,11:54:59,11:15:15,FAILED
,320490,7179,06:24:35,18:52:16,FAILED
,734898,4860,01:38:42,06:03:51,COMPLETED
,378921,5890,03:00:39,00:09:32,DROPPED
,690541,2750,20:18:49,19:03:22,FAILED
,909609,9138,23:30:02,10:03:58,FAILED
,729976,9065,12:13:08,06:26:50,COMPLETED
,937382,8030,06:23:28,22:48:50,COMPLETED
,962027,7431,07:14:08,14:40:58,COMPLETED
,326179,7092,17:18:17,00:03:55,COMPLETED
,869652,6310,11:57:23,20:35:03,COMPLETED
,569500,2761,16:38:22,21:59:00,FAILED
,446938,3314,10:15:41,12:05:31,COMPLETED
,533156,5021,17:25:30,00:01:43,DROPPED
,280577,2994,16:13:44,04:01:39,FAILED
,351637,1521,07:00:44,10:48:56,FAILED
,597282,2084,01:01:15,10:41:50,DROPPED
